Time;Speed;Position X;Position Y;Acceleration X;Acceleration Y;
15.049659729;49.155632019;-788.469543457;190.760482788;0.00765295000747;0.002044811612;
15.0996608734;49.156993866;-787.786804199;190.760482788;0.0075536374934;0.00205216929317;
15.1496772766;49.1583366394;-787.104003906;190.760482788;0.00745597062632;0.0020595267415;
15.1996736526;49.1596603394;-786.421203613;190.760482788;0.0073599210009;0.00206688418984;
15.2496824265;49.1609725952;-785.738525391;190.760482788;0.00726353656501;0.002074185526;
15.2996711731;49.1622619629;-785.055541992;190.760482788;0.00717257522047;0.00208159652539;
15.3496723175;49.1635398865;-784.372558594;190.760482788;0.0070812003687;0.0020889560692;
15.3996896744;49.1647987366;-783.68951416;190.760482788;0.00699133472517;0.00209631421603;
15.4496908188;49.1660423279;-783.006652832;190.760482788;0.00690294848755;0.00210367306136;
15.4997005463;49.1672706604;-782.323181152;190.760482788;0.00681604864076;0.00211102887988;
15.5497341156;49.1684837341;-781.641113281;190.760482788;0.006728741806;0.00211834069341;
15.5997056961;49.1696815491;-780.957885742;190.760482788;0.00664654606953;0.00212573609315;
15.6497278214;49.1708641052;-780.275024414;190.760482788;0.00656214309856;0.00213304674253;
15.6997308731;49.1720314026;-779.592102051;190.760482788;0.0064808758907;0.00214040162973;
15.7497310638;49.1731834412;-778.908935547;190.760482788;0.00640264665708;0.00214780843817;
15.7997140884;49.1743240356;-778.226074219;190.760482788;0.00632234243676;0.00215511582792;
15.8497219086;49.1754493713;-777.543029785;190.760482788;0.00624669948593;0.00216251960956;
15.8997383118;49.1765632629;-776.859985352;190.760482788;0.00617065560073;0.0021698763594;
