Time;Speed;Position X;Position Y;Acceleration X;Speed X;Speed Y;Collision State;Road Identifier;Brake Force;Lane Number;Cartesian Distance;Cartesian Distance;
1.65009319782;4.12245464325;1617.03308105;-1.74998939037;-10.1292972565;1.14512622356;-6.30674867352e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
1.70008206367;4.20716381073;1617.09106445;-1.74998962879;-10.1216907501;1.1686565876;1.04898726931e-05;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
1.75010061264;4.29248952866;1617.15014648;-1.74998950958;-10.0868024826;1.19235825539;-7.30270676286e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
1.80009460449;4.37854862213;1617.21044922;-1.74998950958;-10.0745773315;1.21626353264;8.93891694886e-07;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
1.8500868082;4.4654712677;1617.27209473;-1.74998962879;-10.0250873566;1.24040865898;5.53596328245e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
1.90008854866;4.55334615707;1617.33483887;-1.74998986721;-10.036866188;1.26481842995;-7.78348385211e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
1.95010507107;4.64230251312;1617.39880371;-1.74999010563;-9.96306610107;1.28952848911;8.46228704177e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.00010156631;4.73245954514;1617.46411133;-1.74999010563;-9.92573928833;1.31457209587;9.4519018603e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.05010080338;4.82365226746;1617.53051758;-1.74999034405;-9.89834880829;1.33990335464;-6.41803808321e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.10009551048;4.91620826721;1617.59838867;-1.74999022484;-9.86012554169;1.36561346054;-4.80340713693e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.15010714531;5.00975370407;1617.66748047;-1.74999010563;-9.81332683563;1.39159822464;6.22191191724e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.20012021065;5.10326480865;1617.73779297;-1.74999010563;-9.71057987213;1.41757357121;-8.01612986834e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.25010895729;5.19824838638;1617.80944824;-1.74999010563;-9.61537075043;1.44395792484;-1.19973656183e-05;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.30010676384;5.29473352432;1617.88256836;-1.74999010563;-9.4989862442;1.47075927258;8.7447824626e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.35011363029;5.39261054993;1617.95690918;-1.74999010563;-9.36878490448;1.49794733524;-4.94398864248e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.40011072159;5.49201726913;1618.03259277;-1.74998998642;-9.24842357635;1.52556037903;-6.4307005232e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.45013189316;5.59289741516;1618.10974121;-1.74998998642;-9.09934806824;1.5535826683;5.82178472541e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.5001244545;5.69543457031;1618.18835449;-1.74998962879;-8.89598846436;1.58206510544;-5.70296242586e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.5501408577;5.799492836;1618.26831055;-1.749989748;-8.69022464752;1.61097025871;-9.09185970954e-08;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.60012149811;5.90516662598;1618.34973145;-1.74998962879;-8.43595981598;1.64032411575;-6.08281243331e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.65012359619;6.01244831085;1618.43261719;-1.74998962879;-8.11776828766;1.67012453079;-1.77617664576e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.70012450218;6.12136077881;1618.51708984;-1.749989748;-7.75338602066;1.70037806034;-1.07718451545e-05;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.75014710426;6.23213815689;1618.60302734;-1.749989748;-7.17693424225;1.73114943504;1.08719777927e-05;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.80013728142;6.34768915176;1618.69042969;-1.74998962879;-3.20389962196;1.76324701309;1.42894923556e-05;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.8501534462;6.46163034439;1618.77954102;-1.74998962879;-2.82518815994;1.79489731789;2.26343818213e-05;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.90014815331;6.57723617554;1618.87011719;-1.74998950958;-2.39236140251;1.82701003551;1.34659676405e-05;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
2.95013833046;6.69425392151;1618.96240234;-1.74998950958;-2.16725945473;1.85951495171;2.86323938781e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
3.00014829636;6.81321907043;1619.05627441;-1.74998939037;-1.37999641895;1.89256083965;-1.70065195562e-05;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
3.05014610291;6.93379402161;1619.1517334;-1.74998915195;-0.423771113157;1.92605388165;-7.81179733167e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
3.10014295578;7.05572462082;1619.24890137;-1.74998903275;0.532330811024;1.95992350578;-8.10775327409e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
3.15016531944;7.17829751968;1619.34777832;-1.74998903275;0.643701910973;1.99397158623;-1.58545972226e-05;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
3.20015478134;7.30234861374;1619.44836426;-1.74998903275;0.914864301682;2.02843022346;-2.23624992941e-05;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
3.25016880035;7.42725992203;1619.55078125;-1.74998903275;0.694054186344;2.06312775612;9.66096536104e-07;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
3.30016517639;7.55372953415;1619.65478516;-1.74998915195;0.6806614995;2.09825825691;9.50209141592e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
3.35015535355;7.68145370483;1619.76062012;-1.74998927116;0.686868965626;2.13373708725;7.76105662226e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
3.40016365051;7.8106637001;1619.86828613;-1.74998903275;0.778808891773;2.16962885857;-2.22019680223e-05;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
3.45017242432;7.94107866287;1619.97766113;-1.74998927116;0.723214387894;2.20585513115;2.77412959804e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
3.50018000603;8.07306194305;1620.08886719;-1.74998950958;0.851498186588;2.24251723289;7.62699573897e-06;0.0;64.0;0.0;3.0;6.48445034027;6.48445034027;
